Property ID,Property Name,Location,Type,Price,Date Listed,Date Sold,Sale Price,Sq Ft,Bedrooms,Bathrooms,Building Type,Year Built,Floor Level,Parking Spaces,Agent Name,Agent Contact Info,Property Status,Property Features
2123,Property 2123,Houston,Apartment,888332,24-06-2024,,,3809,6,5,Ranch,2003,7,4,David Lee,555-7920,Available,Garage
2124,Property 2124,Austin,Apartment,971646,29-04-2024,12-07-2024,987073,2892,3,3,Office Building,2004,1,1,Robert Black,555-3659,Sold,Gym|Garden|Garage
2125,Property 2125,Dallas,Commercial,704126,29-09-2024,17-08-2024,735807,3880,2,3,Office Building,2000,3,4,David Lee,555-7952,Sold,Barn|Garage|Elevator|Pool
2126,Property 2126,Austin,Commercial,963866,05-10-2024,25-08-2024,978122,1541,6,3,Detached,2005,,1,Robert Black,555-5995,Sold,Garage|Garden|Fireplace
2127,Property 2127,San Antonio,Apartment,946060,27-04-2024,17-04-2024,969901,1725,6,5,Ranch,2009,3,3,Jane Smith,555-4667,Sold,Garden|Garage|Gym|Elevator
2128,Property 2128,San Antonio,Commercial,422434,07-07-2024,08-12-2024,468959,1003,6,2,Condo,2020,3,1,Sarah Johnson,555-7639,Sold,Gym|Barn|Sauna|Elevator
2129,Property 2129,San Antonio,Commercial,600898,23-05-2024,,,1702,5,2,Office Building,2016,6,2,Laura Taylor,555-3474,Available,Pool
2130,Property 2130,San Antonio,Apartment,905203,28-02-2024,,,3281,2,5,Condo,2014,7,4,Emily Brown,555-8797,Available,Pool|Sauna|Elevator
2131,Property 2131,Dallas,House,750044,26-07-2024,24-07-2024,780315,2592,3,5,Detached,2000,,1,Jane Smith,555-7283,Sold,Garden|Barn|Garage|Sauna
2132,Property 2132,San Antonio,Commercial,440997,29-09-2024,15-02-2024,488699,4340,3,3,Office Building,2013,5,4,David Lee,555-7298,Sold,Gym|Barn
2133,Property 2133,San Antonio,Commercial,953029,05-04-2024,13-12-2024,1002987,3690,5,2,Ranch,2007,7,2,John Doe,555-5564,Sold,Pool|Elevator|Garden|Barn
2134,Property 2134,San Antonio,House,840168,12-07-2024,07-12-2024,881317,4883,6,5,Office Building,2020,3,4,Emily Brown,555-4320,Sold,Pool|Garden
2135,Property 2135,Fort Worth,Apartment,803486,09-11-2024,16-04-2024,817735,1617,4,4,Condo,2007,5,1,David Lee,555-9409,Sold,Fireplace|Elevator|Garage
2136,Property 2136,Austin,Apartment,851700,31-01-2024,11-06-2024,865394,3973,2,2,Office Building,2001,9,4,Alice White,555-7913,Sold,Garden|Elevator|Garage|Sauna
2137,Property 2137,Dallas,House,988204,02-07-2024,,,1361,2,4,Detached,2008,,2,Alice White,555-3467,Available,Gym|Sauna|Garden
2138,Property 2138,Dallas,House,538373,15-11-2024,,,3052,4,3,Condo,2022,4,3,Sarah Johnson,555-2155,Available,Gym|Garage|Barn
2139,Property 2139,Austin,House,876865,17-03-2024,28-06-2024,922628,1195,5,5,Office Building,2016,8,1,Robert Black,555-9863,Sold,Gym
2140,Property 2140,Houston,House,608476,27-02-2024,09-12-2024,635721,2816,2,3,Ranch,2002,7,4,Alice White,555-3667,Sold,Sauna|Pool|Garden|Fireplace
2141,Property 2141,Dallas,Commercial,632294,22-05-2024,,,3101,2,3,Office Building,2017,10,4,Laura Taylor,555-5532,Available,Gym
2142,Property 2142,Fort Worth,Apartment,558332,15-06-2024,,,2894,2,3,Condo,2000,8,1,Laura Taylor,555-2945,Available,Pool|Sauna
2143,Property 2143,Fort Worth,Apartment,985267,16-12-2024,04-08-2024,1020459,2068,6,5,Office Building,2001,4,4,Kevin Martinez,555-8892,Sold,Fireplace
2144,Property 2144,Austin,House,757785,17-11-2024,,,3489,2,3,Condo,2007,7,4,Sarah Johnson,555-3311,Available,Gym|Garage
2145,Property 2145,Fort Worth,House,413712,09-02-2024,02-02-2024,454046,1776,5,2,Ranch,2000,9,2,Michael Green,555-4330,Sold,Garage|Sauna|Barn
2146,Property 2146,Houston,Commercial,822339,18-03-2024,02-05-2024,835571,4162,2,5,Detached,2002,,2,David Lee,555-4960,Sold,Garage|Garden
2147,Property 2147,San Antonio,Commercial,307834,18-10-2024,,,2222,2,5,Ranch,2007,9,1,Emily Brown,555-8276,Available,Fireplace|Gym|Sauna
2148,Property 2148,San Antonio,Commercial,309434,17-10-2024,15-07-2024,345766,3517,5,4,Detached,2023,,1,Kevin Martinez,555-5557,Sold,Barn|Fireplace
2149,Property 2149,Austin,House,994237,31-07-2024,21-05-2024,1032748,2278,2,4,Condo,2003,4,1,Jane Smith,555-3215,Sold,Sauna
2150,Property 2150,Houston,Commercial,367153,17-08-2024,,,2969,4,5,Ranch,2000,10,3,Laura Taylor,555-5176,Available,Garden
2151,Property 2151,San Antonio,House,509730,02-11-2024,,,3713,6,3,Detached,2021,,3,John Doe,555-3508,Available,Fireplace|Garden|Gym|Garage
2152,Property 2152,Dallas,Commercial,453956,19-05-2024,,,1104,5,5,Condo,2019,6,4,Laura Taylor,555-4375,Available,Elevator|Pool|Garden|Gym
2153,Property 2153,Fort Worth,Apartment,338768,19-06-2024,,,2612,4,2,Ranch,2016,2,3,Alice White,555-1865,Available,Pool|Gym
2154,Property 2154,Austin,Commercial,912824,29-03-2024,18-06-2024,953201,2216,2,5,Detached,2021,,4,John Doe,555-9339,Sold,Fireplace|Garden|Pool
2155,Property 2155,Houston,House,927819,06-08-2024,28-10-2024,949371,4768,4,4,Detached,2015,,3,David Lee,555-7178,Sold,Garage|Elevator
2156,Property 2156,Austin,Apartment,801178,07-04-2024,,,4973,5,4,Office Building,2002,10,2,Jane Smith,555-7206,Available,Barn
2157,Property 2157,San Antonio,Apartment,726792,17-03-2024,,,3637,4,3,Detached,2003,,3,Jane Smith,555-8255,Available,Barn
2158,Property 2158,Houston,Apartment,527026,17-02-2024,11-10-2024,538922,3721,5,5,Detached,2022,,1,Emily Brown,555-3827,Sold,Garage|Barn
2159,Property 2159,Houston,Commercial,383398,25-07-2024,,,1240,2,2,Condo,2005,7,2,Kevin Martinez,555-3279,Available,Barn|Elevator|Sauna
2160,Property 2160,Houston,House,524536,06-04-2024,,,2263,2,4,Ranch,2001,3,3,Kevin Martinez,555-3219,Available,Pool|Fireplace
2161,Property 2161,Fort Worth,Commercial,554927,18-04-2024,19-01-2024,588305,2107,3,2,Condo,2005,1,3,Jane Smith,555-8220,Sold,Garden|Fireplace|Garage|Gym
2162,Property 2162,Austin,Commercial,922936,29-11-2024,22-07-2024,957624,2943,3,2,Condo,2023,4,1,Sarah Johnson,555-5036,Sold,Elevator|Garden|Garage|Pool
2163,Property 2163,Austin,House,845635,05-08-2024,,,3129,5,2,Condo,2019,5,2,Laura Taylor,555-6635,Available,Elevator|Gym
2164,Property 2164,Austin,Apartment,861635,26-08-2024,14-09-2024,876503,2073,3,5,Ranch,2006,10,4,John Doe,555-3668,Sold,Barn|Garden|Pool
2165,Property 2165,San Antonio,Apartment,937206,24-04-2024,02-03-2024,965364,3312,2,2,Condo,2015,8,3,Michael Green,555-8647,Sold,Garage|Garden|Fireplace|Sauna
2166,Property 2166,San Antonio,Apartment,542445,16-02-2024,21-03-2024,589885,3777,6,5,Ranch,2009,1,2,Kevin Martinez,555-6608,Sold,Elevator|Pool
2167,Property 2167,San Antonio,House,718641,24-11-2024,19-10-2024,735370,4237,5,5,Office Building,2000,6,1,Jane Smith,555-3828,Sold,Sauna|Elevator|Fireplace|Pool
2168,Property 2168,Houston,Commercial,538868,17-01-2024,28-05-2024,549509,4448,6,5,Detached,2009,,1,Emily Brown,555-7329,Sold,Sauna|Garden|Elevator
2169,Property 2169,Fort Worth,Commercial,352891,29-12-2023,03-03-2024,378663,2515,2,2,Office Building,2009,1,4,Jane Smith,555-8667,Sold,Gym
2170,Property 2170,San Antonio,Apartment,693314,12-11-2024,,,3783,5,5,Condo,2008,3,4,Alice White,555-2130,Available,Fireplace
2171,Property 2171,Austin,Commercial,966012,05-01-2024,,,4588,2,5,Office Building,2003,8,2,Emily Brown,555-4703,Available,Garage
2172,Property 2172,Houston,House,348982,08-11-2024,,,1149,3,5,Condo,2001,8,4,John Doe,555-9684,Available,Pool|Barn
2173,Property 2173,Austin,Commercial,576149,25-09-2024,02-07-2024,589333,3977,2,2,Condo,2005,4,4,Jane Smith,555-5943,Sold,Pool|Gym|Sauna
2174,Property 2174,Austin,Commercial,980568,14-10-2024,09-04-2024,1001517,2666,4,2,Office Building,2021,5,3,Robert Black,555-9784,Sold,Fireplace|Elevator
2175,Property 2175,San Antonio,Commercial,735973,19-08-2024,,,2648,6,5,Ranch,2008,5,2,John Doe,555-2769,Available,Barn|Pool
2176,Property 2176,Dallas,House,689981,05-07-2024,24-11-2024,725364,3678,5,5,Condo,2000,7,1,Kevin Martinez,555-2534,Sold,Pool
2177,Property 2177,Austin,Apartment,355679,30-08-2024,,,2049,5,4,Detached,2009,,4,Emily Brown,555-8544,Available,Barn|Pool|Garage|Gym
2178,Property 2178,Dallas,Apartment,601795,26-05-2024,15-06-2024,625585,4445,6,4,Detached,2005,,4,Michael Green,555-7297,Sold,Elevator|Sauna|Fireplace|Gym
2179,Property 2179,Austin,Commercial,452554,16-04-2024,,,2841,2,4,Condo,2018,8,2,Michael Green,555-9235,Available,Fireplace|Pool|Elevator
2180,Property 2180,Dallas,Commercial,814297,19-11-2024,,,2168,3,2,Detached,2012,,1,Kevin Martinez,555-3865,Available,Pool|Sauna|Barn|Fireplace
2181,Property 2181,Fort Worth,Apartment,362893,15-05-2024,,,3476,3,3,Office Building,2000,2,2,Kevin Martinez,555-1600,Available,Pool|Fireplace
2182,Property 2182,Dallas,House,841116,04-06-2024,,,1388,6,3,Ranch,2020,2,2,David Lee,555-5025,Available,Sauna
2183,Property 2183,Dallas,Apartment,383116,20-02-2024,13-07-2024,420762,4004,2,4,Condo,2000,5,4,Sarah Johnson,555-4321,Sold,Pool|Garage|Garden|Fireplace
2184,Property 2184,Fort Worth,Apartment,782701,15-09-2024,23-04-2024,800469,1327,5,2,Condo,2003,10,2,Emily Brown,555-2340,Sold,Garage|Gym|Elevator
2185,Property 2185,Houston,Commercial,687992,03-04-2024,,,4959,4,3,Condo,2019,7,4,Laura Taylor,555-6051,Available,Elevator|Garden|Fireplace
2186,Property 2186,Austin,House,307029,01-05-2024,,,3490,4,4,Ranch,2015,1,3,David Lee,555-5649,Available,Garage|Gym
2187,Property 2187,Fort Worth,Commercial,900525,16-04-2024,,,3992,3,5,Ranch,2022,6,1,Laura Taylor,555-1727,Available,Barn
2188,Property 2188,Houston,Commercial,831254,24-11-2024,08-05-2024,849389,4242,5,3,Detached,2020,,1,David Lee,555-8803,Sold,Barn|Pool
2189,Property 2189,San Antonio,House,856256,09-08-2024,,,2332,3,2,Ranch,2010,1,1,Jane Smith,555-3165,Available,Garden|Sauna|Barn|Gym
2190,Property 2190,Fort Worth,House,318178,21-12-2023,15-12-2024,337670,1626,4,4,Condo,2023,4,2,David Lee,555-1545,Sold,Sauna
2191,Property 2191,San Antonio,Commercial,324060,20-03-2024,20-11-2024,371993,2083,5,3,Detached,2003,,2,Robert Black,555-8940,Sold,Barn|Garden
2192,Property 2192,Fort Worth,Apartment,672628,31-08-2024,01-11-2024,701427,1798,2,4,Condo,2009,6,2,Michael Green,555-9524,Sold,Barn|Pool
2193,Property 2193,Houston,Apartment,585905,09-03-2024,05-04-2024,604675,4438,6,4,Detached,2003,,1,Sarah Johnson,555-8392,Sold,Pool
2194,Property 2194,Fort Worth,House,612185,21-01-2024,26-01-2024,640374,2154,5,2,Condo,2010,6,3,David Lee,555-8810,Sold,Gym
2195,Property 2195,Fort Worth,House,410645,03-01-2024,14-08-2024,428468,1381,5,3,Ranch,2008,3,4,Robert Black,555-8585,Sold,Barn|Sauna|Gym|Pool
2196,Property 2196,Fort Worth,Commercial,679409,01-02-2024,,,1462,2,3,Condo,2014,2,2,John Doe,555-2624,Available,Sauna
2197,Property 2197,Dallas,Apartment,976314,11-06-2024,,,3843,2,4,Condo,2017,10,2,David Lee,555-9942,Available,Pool|Sauna|Garden|Fireplace
2198,Property 2198,Fort Worth,Commercial,346459,02-05-2024,,,1203,2,2,Condo,2002,2,4,Michael Green,555-3127,Available,Fireplace|Pool|Sauna|Garage
2199,Property 2199,Dallas,Commercial,540800,06-03-2024,27-04-2024,570730,1914,4,5,Ranch,2003,6,3,Alice White,555-2304,Sold,Elevator|Gym|Pool
2200,Property 2200,Dallas,Apartment,420772,25-04-2024,,,3157,6,2,Condo,2014,4,2,Jane Smith,555-4397,Available,Gym|Fireplace|Garage|Barn
2201,Property 2201,Dallas,House,727255,11-05-2024,13-02-2024,748283,1425,4,5,Condo,2010,4,4,Jane Smith,555-6525,Sold,Garden|Barn|Fireplace|Garage
2202,Property 2202,San Antonio,Commercial,668227,13-02-2024,,,3356,4,4,Office Building,2000,3,3,Sarah Johnson,555-9489,Available,Garden|Gym|Pool|Fireplace
2203,Property 2203,Houston,Apartment,557653,02-09-2024,07-07-2024,575936,1583,2,5,Office Building,2000,7,1,Emily Brown,555-3880,Sold,Gym|Pool
2204,Property 2204,Houston,Commercial,556312,18-01-2024,,,1131,5,3,Office Building,2023,3,4,Sarah Johnson,555-3297,Available,Gym|Sauna|Garage|Pool
2205,Property 2205,Fort Worth,Apartment,756790,01-10-2024,,,1915,5,5,Detached,2022,,2,Kevin Martinez,555-2376,Available,Sauna
2206,Property 2206,Fort Worth,Apartment,618812,02-02-2024,,,3371,3,2,Condo,2012,10,2,Laura Taylor,555-9637,Available,Fireplace|Garage|Gym
2207,Property 2207,Houston,Commercial,354942,27-11-2024,,,3115,4,4,Ranch,2020,1,3,Emily Brown,555-7504,Available,Elevator
2208,Property 2208,Austin,Apartment,624966,27-08-2024,05-10-2024,648655,1168,2,3,Condo,2009,6,3,John Doe,555-7327,Sold,Elevator|Gym|Pool
2209,Property 2209,San Antonio,Commercial,710655,15-03-2024,03-07-2024,732056,1538,6,5,Condo,2001,4,1,Robert Black,555-9286,Sold,Barn|Sauna|Fireplace|Garden
2210,Property 2210,San Antonio,Commercial,480043,07-05-2024,04-03-2024,518253,4438,3,4,Office Building,2021,2,1,Kevin Martinez,555-4767,Sold,Sauna|Garden|Fireplace
2211,Property 2211,Fort Worth,House,380289,10-10-2024,10-05-2024,421676,3826,5,3,Detached,2020,,1,Jane Smith,555-3392,Sold,Sauna|Garden|Garage
2212,Property 2212,Fort Worth,House,447985,31-05-2024,13-03-2024,477576,2366,6,4,Ranch,2015,3,3,Emily Brown,555-3670,Sold,Elevator|Garden|Garage|Sauna
2213,Property 2213,Fort Worth,Apartment,770756,20-03-2024,01-10-2024,781632,4277,5,5,Detached,2013,,2,Laura Taylor,555-2977,Sold,Fireplace|Garage
2214,Property 2214,Houston,Apartment,432506,29-07-2024,,,2795,2,3,Ranch,2014,2,4,Robert Black,555-1443,Available,Barn|Garage
2215,Property 2215,Austin,Commercial,352750,16-02-2024,,,2652,2,5,Office Building,2009,5,2,Alice White,555-2862,Available,Barn|Garden
2216,Property 2216,Fort Worth,Apartment,622122,21-01-2024,09-10-2024,659721,1024,2,5,Condo,2012,7,2,Kevin Martinez,555-4276,Sold,Barn|Garden|Gym|Garage
2217,Property 2217,Austin,House,952633,29-02-2024,26-10-2024,1000008,4829,3,2,Ranch,2001,1,1,John Doe,555-6716,Sold,Fireplace|Elevator|Sauna
2218,Property 2218,Austin,Apartment,377495,31-01-2024,19-11-2024,420539,2523,2,4,Condo,2017,5,3,Sarah Johnson,555-6444,Sold,Pool|Barn|Fireplace|Sauna
2219,Property 2219,Dallas,Apartment,449721,28-12-2023,,,2146,2,5,Detached,2002,,3,John Doe,555-5374,Available,Pool
2220,Property 2220,San Antonio,Apartment,365586,05-12-2024,,,4387,5,5,Detached,2021,,4,David Lee,555-4009,Available,Barn|Garage
2221,Property 2221,San Antonio,Commercial,417640,10-05-2024,01-10-2024,438123,3364,3,3,Ranch,2023,10,3,Robert Black,555-9422,Sold,Garden|Gym|Garage
2222,Property 2222,Austin,Commercial,875858,23-08-2024,13-12-2024,913974,2844,5,2,Ranch,2016,9,1,Alice White,555-7924,Sold,Garage|Elevator|Garden
2223,Property 2223,Austin,Apartment,897824,28-05-2024,,,1877,3,3,Detached,2009,,2,Jane Smith,555-2151,Available,Garage|Fireplace|Gym|Garden
2224,Property 2224,Austin,Commercial,647691,11-04-2024,,,1096,3,3,Ranch,2012,9,1,Michael Green,555-8930,Available,Barn|Pool|Fireplace
2225,Property 2225,Dallas,Apartment,809000,26-04-2024,,,2679,5,4,Condo,2005,1,1,Kevin Martinez,555-8421,Available,Elevator|Barn|Gym|Garden
2226,Property 2226,Austin,Commercial,465171,22-12-2023,08-10-2024,493531,2863,2,4,Ranch,2021,6,1,Alice White,555-1525,Sold,Fireplace|Gym
2227,Property 2227,Fort Worth,House,447246,25-05-2024,23-03-2024,465372,2834,6,2,Ranch,2013,1,4,Emily Brown,555-8425,Sold,Pool
2228,Property 2228,Fort Worth,House,680190,05-01-2024,07-02-2024,714683,4431,2,3,Detached,2004,,4,Jane Smith,555-8662,Sold,Pool|Garage|Barn|Fireplace
2229,Property 2229,Dallas,Commercial,835178,18-03-2024,27-07-2024,878447,3398,2,5,Ranch,2022,10,1,Michael Green,555-2038,Sold,Sauna|Garage|Fireplace
2230,Property 2230,Houston,Apartment,744975,01-09-2024,08-05-2024,775714,2467,3,3,Ranch,2002,9,2,Alice White,555-4197,Sold,Pool|Garden|Fireplace|Elevator
2231,Property 2231,San Antonio,Apartment,844199,08-10-2024,12-07-2024,871088,4378,4,4,Ranch,2018,6,1,Emily Brown,555-6831,Sold,Garden|Barn|Sauna
2232,Property 2232,Austin,Commercial,764896,16-02-2024,,,4456,6,4,Detached,2019,,3,Robert Black,555-2407,Available,Garden
2233,Property 2233,San Antonio,House,516003,27-01-2024,30-07-2024,556054,1017,3,5,Detached,2004,,4,Kevin Martinez,555-4301,Sold,Gym|Elevator|Barn
2234,Property 2234,Houston,Apartment,378840,07-05-2024,,,3863,4,2,Condo,2008,9,4,Alice White,555-1655,Available,Elevator
2235,Property 2235,Fort Worth,Apartment,540971,16-12-2024,27-06-2024,562645,3034,2,4,Detached,2014,,2,Emily Brown,555-6037,Sold,Garage|Pool|Barn
2236,Property 2236,San Antonio,House,874882,11-05-2024,,,1586,5,5,Condo,2015,10,2,Michael Green,555-1204,Available,Garage|Garden|Barn|Fireplace
2237,Property 2237,San Antonio,Apartment,877334,18-09-2024,,,2295,4,2,Condo,2009,8,3,John Doe,555-7333,Available,Elevator|Barn|Fireplace|Sauna
2238,Property 2238,Fort Worth,House,608213,22-02-2024,23-02-2024,624838,2953,4,2,Office Building,2005,10,3,Michael Green,555-1148,Sold,Garden|Elevator|Sauna|Garage
2239,Property 2239,San Antonio,House,373709,10-04-2024,15-04-2024,408599,1202,3,4,Ranch,2016,9,1,David Lee,555-3010,Sold,Fireplace|Gym|Garden|Pool
2240,Property 2240,San Antonio,House,402162,10-09-2024,22-09-2024,442588,1254,2,5,Condo,2014,3,2,Emily Brown,555-8984,Sold,Gym|Fireplace
2241,Property 2241,San Antonio,Apartment,893552,27-06-2024,,,2960,4,4,Condo,2018,5,4,Kevin Martinez,555-3448,Available,Elevator|Garden|Garage
2242,Property 2242,Austin,Apartment,613698,25-08-2024,,,2201,4,4,Ranch,2007,8,4,Michael Green,555-5212,Available,Gym|Garden|Sauna
2243,Property 2243,Austin,Apartment,444908,13-06-2024,09-05-2024,460316,3919,2,4,Detached,2002,,3,Emily Brown,555-4429,Sold,Garden|Gym|Elevator
2244,Property 2244,Fort Worth,Apartment,698935,02-03-2024,,,2938,3,3,Ranch,2015,4,1,Alice White,555-8899,Available,Garden|Garage
2245,Property 2245,Austin,Commercial,881346,14-09-2024,25-11-2024,896358,1279,3,5,Detached,2001,,1,Emily Brown,555-6630,Sold,Fireplace
2246,Property 2246,Dallas,Commercial,951158,24-03-2024,,,3754,6,2,Condo,2012,2,2,Sarah Johnson,555-2038,Available,Pool
2247,Property 2247,Austin,Apartment,885331,06-06-2024,,,3545,5,5,Detached,2005,,4,David Lee,555-6407,Available,Sauna
2248,Property 2248,Houston,Commercial,360998,11-05-2024,,,3911,6,4,Condo,2022,3,4,Jane Smith,555-1834,Available,Garage|Garden
2249,Property 2249,Austin,Apartment,807714,15-04-2024,02-01-2024,854425,4846,2,4,Ranch,2023,1,3,Sarah Johnson,555-9587,Sold,Elevator
2250,Property 2250,San Antonio,Commercial,357677,19-02-2024,22-12-2023,404659,4883,5,2,Detached,2023,,3,John Doe,555-8252,Sold,Elevator|Garage|Pool|Garden
2251,Property 2251,Houston,Apartment,367653,20-09-2024,,,3994,5,5,Ranch,2022,9,1,Kevin Martinez,555-7712,Available,Garden|Barn|Fireplace|Pool
2252,Property 2252,San Antonio,Apartment,593162,06-04-2024,10-04-2024,621067,4564,2,4,Office Building,2011,1,1,John Doe,555-1538,Sold,Elevator
2253,Property 2253,Houston,Commercial,462370,15-04-2024,17-11-2024,507663,3150,4,3,Ranch,2006,10,2,Jane Smith,555-2889,Sold,Fireplace|Garage
2254,Property 2254,Dallas,Apartment,680912,23-04-2024,,,2224,6,4,Ranch,2005,5,2,Alice White,555-8215,Available,Garden|Fireplace|Sauna
2255,Property 2255,Houston,Apartment,631407,31-08-2024,,,2732,2,3,Ranch,2010,8,4,Kevin Martinez,555-9017,Available,Pool|Fireplace
2256,Property 2256,San Antonio,Apartment,530566,25-09-2024,25-11-2024,540720,4928,2,4,Office Building,2021,8,1,Robert Black,555-6553,Sold,Pool|Garden|Barn
2257,Property 2257,Fort Worth,Apartment,437432,09-06-2024,,,2531,3,4,Ranch,2001,6,2,Kevin Martinez,555-2830,Available,Gym|Sauna|Barn|Garden
2258,Property 2258,Houston,Apartment,599199,22-02-2024,15-10-2024,636814,3778,4,5,Office Building,2019,2,1,Michael Green,555-3059,Sold,Fireplace|Barn|Garden|Gym
2259,Property 2259,Dallas,Apartment,412412,27-11-2024,19-01-2024,430393,3348,5,3,Ranch,2000,10,4,Robert Black,555-2780,Sold,Garden|Barn
2260,Property 2260,Austin,House,912131,04-09-2024,,,1529,6,4,Ranch,2023,1,3,Sarah Johnson,555-7339,Available,Fireplace
2261,Property 2261,Fort Worth,House,805602,08-05-2024,,,4003,2,3,Detached,2023,,2,Robert Black,555-8189,Available,Barn
2262,Property 2262,Fort Worth,House,680689,25-02-2024,,,1385,3,2,Detached,2015,,1,Kevin Martinez,555-7637,Available,Fireplace|Barn|Garage
2263,Property 2263,Dallas,Commercial,485041,29-02-2024,05-10-2024,528288,3754,5,4,Detached,2022,,3,Laura Taylor,555-6765,Sold,Pool|Garden|Sauna|Gym
2264,Property 2264,San Antonio,House,745863,13-06-2024,23-06-2024,761684,1843,2,3,Detached,2005,,2,Jane Smith,555-9603,Sold,Pool|Garage|Barn|Sauna
2265,Property 2265,Dallas,Apartment,730245,01-07-2024,09-01-2024,776061,3010,4,3,Office Building,2008,10,1,Sarah Johnson,555-7675,Sold,Pool|Gym
2266,Property 2266,Fort Worth,House,842141,30-08-2024,30-09-2024,884272,4937,5,2,Office Building,2021,9,2,Jane Smith,555-7303,Sold,Sauna
2267,Property 2267,Dallas,Apartment,355360,08-01-2024,21-07-2024,381602,1036,2,3,Office Building,2006,7,4,Alice White,555-8521,Sold,Garden|Pool|Gym|Sauna
2268,Property 2268,Houston,House,800336,14-10-2024,,,2664,4,5,Condo,2017,5,4,Robert Black,555-3977,Available,Pool
2269,Property 2269,Dallas,Commercial,344767,23-08-2024,02-08-2024,374702,1165,6,5,Ranch,2019,10,3,Michael Green,555-6818,Sold,Garage|Elevator
2270,Property 2270,San Antonio,Apartment,336491,14-02-2024,,,1108,6,2,Ranch,2022,1,2,Laura Taylor,555-9048,Available,Pool
2271,Property 2271,Fort Worth,Apartment,542080,14-04-2024,27-04-2024,573447,2028,2,3,Ranch,2007,10,4,Jane Smith,555-7554,Sold,Barn|Gym
2272,Property 2272,Fort Worth,Commercial,779715,18-02-2024,,,2306,2,5,Office Building,2019,6,1,Laura Taylor,555-3779,Available,Gym|Garden
2273,Property 2273,San Antonio,Commercial,533344,07-02-2024,01-11-2024,560883,1562,3,4,Office Building,2000,4,2,Michael Green,555-5688,Sold,Elevator|Fireplace|Barn
2274,Property 2274,Houston,Commercial,379241,03-05-2024,30-04-2024,396957,2119,6,3,Detached,2000,,2,Jane Smith,555-5234,Sold,Elevator|Pool|Fireplace
2275,Property 2275,Fort Worth,Commercial,358579,04-11-2024,31-10-2024,396806,3765,2,2,Office Building,2005,9,3,Alice White,555-1326,Sold,Barn|Elevator|Sauna
2276,Property 2276,Fort Worth,House,736750,27-01-2024,,,3128,2,2,Office Building,2000,8,1,Alice White,555-5552,Available,Sauna|Fireplace
2277,Property 2277,San Antonio,House,914066,25-03-2024,,,3099,3,4,Detached,2009,,3,Alice White,555-2952,Available,Sauna
2278,Property 2278,Dallas,Commercial,354051,03-09-2024,22-10-2024,399786,3854,4,4,Detached,2007,,3,David Lee,555-7812,Sold,Elevator|Gym|Pool
2279,Property 2279,Fort Worth,Commercial,365988,26-12-2023,14-05-2024,411281,1858,2,2,Detached,2001,,4,Sarah Johnson,555-1780,Sold,Barn|Sauna|Elevator
2280,Property 2280,Houston,Apartment,445435,24-10-2024,04-12-2024,471935,2931,4,4,Ranch,2017,10,2,Laura Taylor,555-4602,Sold,Barn|Elevator
2281,Property 2281,San Antonio,Apartment,842885,25-12-2023,19-10-2024,863061,3367,6,5,Condo,2015,4,4,Kevin Martinez,555-3153,Sold,Sauna|Elevator|Barn
2282,Property 2282,Houston,Apartment,934508,31-03-2024,,,2522,6,3,Office Building,2009,10,3,Michael Green,555-9908,Available,Gym|Garage
2283,Property 2283,Fort Worth,Commercial,746663,27-02-2024,14-08-2024,792048,3569,5,2,Condo,2014,3,2,Robert Black,555-2226,Sold,Garage|Barn|Elevator
2284,Property 2284,San Antonio,Apartment,730805,20-12-2023,15-01-2024,754249,1484,2,2,Detached,2019,,4,Sarah Johnson,555-4039,Sold,Sauna|Elevator|Garden
2285,Property 2285,Dallas,Commercial,987423,25-10-2024,,,1059,4,3,Ranch,2010,7,1,David Lee,555-9689,Available,Barn|Garage|Fireplace|Gym
2286,Property 2286,Dallas,House,809284,27-09-2024,22-01-2024,850330,2939,4,3,Condo,2022,6,2,David Lee,555-4348,Sold,Gym|Garden|Pool|Sauna
2287,Property 2287,Dallas,Apartment,370203,05-03-2024,,,2519,5,3,Ranch,2004,5,2,Michael Green,555-6273,Available,Garden
2288,Property 2288,Dallas,House,908186,14-04-2024,,,4335,6,2,Office Building,2016,8,1,Laura Taylor,555-2894,Available,Elevator|Pool|Fireplace
2289,Property 2289,Fort Worth,House,374184,02-07-2024,24-03-2024,421848,1495,2,4,Condo,2015,4,3,Kevin Martinez,555-2367,Sold,Pool|Gym|Fireplace|Garage
2290,Property 2290,Austin,Apartment,801940,31-07-2024,09-08-2024,838544,1277,4,5,Office Building,2002,3,4,John Doe,555-6281,Sold,Sauna
2291,Property 2291,San Antonio,House,995656,05-02-2024,29-08-2024,1028103,4552,3,2,Office Building,2009,3,3,Robert Black,555-7900,Sold,Elevator|Fireplace
2292,Property 2292,Houston,Commercial,382905,03-04-2024,17-04-2024,408613,3436,2,2,Detached,2017,,4,Emily Brown,555-5238,Sold,Sauna|Elevator
2293,Property 2293,Houston,House,576275,14-05-2024,16-06-2024,612949,3622,3,2,Condo,2004,5,3,Jane Smith,555-2180,Sold,Elevator|Barn
2294,Property 2294,Fort Worth,Commercial,313523,09-12-2024,,,4149,5,5,Office Building,2016,4,3,David Lee,555-1983,Available,Gym|Sauna|Garden
2295,Property 2295,Houston,Apartment,783920,13-12-2024,11-12-2024,826668,1462,3,5,Condo,2004,9,3,David Lee,555-4490,Sold,Garden|Gym
